CustomerID,Age,TenureDays,TotalOrders,AvgBasketValue,TotalSpend,LastPurchaseDaysAgo,Country,PreferredCategory,PredictedNext30dProducts
10654,42,1382,84,176.53,14828.52,255,Canada,Grocery,21
10398,19,934,72,497.95,35852.4,324,UK,Sports,11
10249,22,1230,50,125.49,6274.5,261,Canada,Sports,12
13614,33,452,28,305.18,8545.04,171,Canada,Home,6
12733,60,1231,13,252.34,3280.42,105,France,Fashion,22
14699,60,380,102,394.68,40257.36,260,Germany,Books,6
10247,38,290,39,26.61,1037.79,332,France,Electronics,8
14624,45,1079,70,115.38,8076.6,287,India,Sports,18
13329,27,708,92,115.49,10625.08,3,France,Grocery,1
11383,43,1344,66,494.32,32625.12,338,France,Electronics,1
12420,68,364,57,352.24,20077.68,186,Canada,Books,15
13696,38,400,28,87.79,2458.12,308,India,Electronics,13
13266,23,1465,107,136.48,14603.36,137,Germany,Home,13
13585,38,1042,84,314.91,26452.44,280,UK,Home,15
13440,46,87,31,57.33,1777.23,117,USA,Grocery,7
14067,44,1316,85,137.39,11678.15,301,USA,Electronics,16
14260,45,1352,47,68.37,3213.39,270,France,Sports,19
10198,51,970,66,459.7,30340.2,36,UK,Grocery,2
11110,43,1327,39,165.25,6444.75,342,USA,Electronics,13
14862,27,1412,54,401.28,21669.12,132,Germany,Electronics,9
10301,20,187,100,171.09,17109.0,82,France,Home,19
14737,53,1297,44,66.23,2914.12,210,France,Home,13
12431,40,878,92,444.88,40928.96,109,Canada,Fashion,18
11259,48,859,53,435.48,23080.44,353,USA,Books,3
14608,22,1417,2,39.25,78.5,192,France,Sports,11
12934,25,238,43,211.9,9111.7,332,UK,Home,2
10853,66,490,49,84.45,4138.05,317,Germany,Fashion,1
14782,29,179,13,288.22,3746.86,10,France,Grocery,24
11148,38,1395,114,422.69,48186.66,194,India,Electronics,4
13170,59,1043,88,169.8,14942.4,286,Canada,Electronics,10
12601,24,344,95,212.74,20210.3,32,India,Sports,6
14115,56,395,10,13.01,130.1,175,UK,Fashion,1
10589,63,314,55,408.58,22471.9,280,Germany,Fashion,4
11598,58,494,86,446.06,38361.16,25,USA,Grocery,19
13576,61,82,48,326.42,15668.16,3,UK,Sports,22
10595,18,163,58,112.78,6541.24,222,Canada,Sports,3
11617,32,226,104,106.01,11025.04,54,Germany,Books,24
10768,49,1070,80,57.5,4600.0,23,India,Books,17
14553,45,1422,4,86.99,347.96,110,Canada,Grocery,20
14159,34,408,105,462.3,48541.5,137,USA,Fashion,0
14064,62,280,108,407.21,43978.68,116,France,Grocery,15
12445,40,291,104,461.44,47989.76,230,UK,Electronics,1
13517,32,287,55,246.54,13559.7,54,USA,Books,24
14234,64,1145,62,354.27,21964.74,19,India,Fashion,8
13504,41,1475,59,305.86,18045.74,319,Germany,Electronics,17
11864,56,789,40,289.25,11570.0,314,USA,Home,5
13999,48,474,31,106.79,3310.49,6,UK,Home,6
10417,37,69,118,283.79,33487.22,51,France,Electronics,7
12809,62,1284,4,428.3,1713.2,173,Canada,Sports,9
13230,56,1197,87,150.67,13108.29,285,Germany,Electronics,22
14104,24,878,58,452.62,26251.96,12,UK,Fashion,20
10713,58,607,92,286.1,26321.2,253,Canada,Books,19
11945,30,99,36,178.72,6433.92,67,India,Fashion,5
11233,53,345,68,156.24,10624.32,199,Canada,Sports,22
11648,62,271,15,499.87,7498.05,263,France,Electronics,14
10616,46,1178,89,491.27,43723.03,119,UK,Sports,2
12614,68,1399,23,251.28,5779.44,159,Germany,Books,21
10157,24,615,78,495.46,38645.88,304,USA,Fashion,10
14782,47,489,14,130.9,1832.6,68,France,Electronics,1
10762,48,195,31,414.16,12838.96,130,Germany,Sports,16
12798,67,257,14,141.88,1986.32,299,Germany,Electronics,10
14734,53,1210,59,239.71,14142.89,259,Germany,Fashion,6
13377,56,185,18,406.36,7314.48,102,USA,Grocery,12
11416,50,1266,54,113.62,6135.48,298,India,Electronics,23
13426,33,417,92,156.96,14440.32,87,Germany,Home,21
12570,56,865,86,192.2,16529.2,314,Canada,Fashion,3
13649,45,652,63,137.58,8667.54,62,Germany,Home,16
12397,37,1044,32,198.41,6349.12,132,UK,Fashion,6
13839,47,390,87,275.46,23965.02,178,Canada,Grocery,6
12039,46,68,26,184.05,4785.3,120,Germany,Books,16
13314,69,215,76,122.32,9296.32,292,USA,Grocery,13
12089,18,1146,77,152.5,11742.5,302,India,Grocery,9
12031,58,656,22,108.65,2390.3,58,France,Sports,5
13378,48,1369,72,169.14,12178.08,71,India,Grocery,6
10944,33,959,6,225.64,1353.84,246,France,Grocery,22
10245,37,1185,50,263.77,13188.5,180,Canada,Grocery,18
14028,56,1213,95,187.88,17848.6,269,UK,Electronics,6
13929,33,1252,70,375.58,26290.6,190,Canada,Books,24
12792,29,1355,33,176.79,5834.07,111,India,Sports,11
13275,20,456,6,155.27,931.62,125,France,Electronics,2
11302,43,428,107,212.79,22768.53,279,France,Fashion,19
10511,25,1373,33,436.14,14392.62,287,Canada,Fashion,11
12336,64,486,61,351.01,21411.61,341,France,Fashion,23
12170,30,1400,50,345.29,17264.5,167,USA,Electronics,11
11774,23,114,38,252.64,9600.32,343,USA,Electronics,18
13257,44,319,118,477.39,56332.02,193,France,Home,24
13621,31,413,78,179.92,14033.76,145,Germany,Electronics,6
10747,29,569,3,208.97,626.91,96,France,Home,24
10945,42,543,42,497.29,20886.18,26,India,Fashion,8
11447,39,829,43,242.39,10422.77,265,Canada,Books,3
14938,27,770,63,442.65,27886.95,352,France,Electronics,21
11014,23,808,79,312.89,24718.31,154,Canada,Fashion,7
13401,39,1301,47,362.23,17024.81,68,India,Sports,5
12242,25,669,63,59.54,3751.02,120,Germany,Grocery,11
11209,53,211,38,387.34,14718.92,209,USA,Grocery,8
12402,27,723,114,233.6,26630.4,308,Canada,Grocery,6
14289,65,555,30,448.82,13464.6,322,UK,Books,11
13088,56,1018,50,346.96,17348.0,107,Canada,Electronics,18
12728,47,317,38,426.27,16198.26,115,France,Home,23
13962,30,805,30,438.19,13145.7,59,USA,Grocery,12
11290,67,1197,102,56.59,5772.18,105,UK,Fashion,0
13380,48,792,50,225.57,11278.5,136,USA,Sports,20
12175,21,131,51,363.57,18542.07,125,USA,Books,20
10645,48,419,66,391.85,25862.1,321,Germany,Books,2
10258,47,522,86,143.99,12383.14,95,Germany,Sports,0
11704,28,861,51,148.16,7556.16,234,Canada,Home,5
11394,61,1054,110,247.49,27223.9,112,USA,Grocery,22
11619,30,1234,1,351.75,351.75,203,Canada,Home,11
12352,34,643,103,19.63,2021.89,167,India,Fashion,19
13736,54,490,62,142.84,8856.08,9,UK,Fashion,12
11105,20,1354,6,226.75,1360.5,27,UK,Electronics,17
12863,31,1498,100,398.0,39800.0,300,UK,Books,14
14472,51,823,48,58.12,2789.76,119,UK,Grocery,17
11427,29,537,113,252.66,28550.58,35,Canada,Fashion,16
13422,44,928,7,70.5,493.5,29,Germany,Electronics,10
14444,45,1131,31,442.43,13715.33,218,India,Grocery,8
13909,48,1038,22,15.09,331.98,172,Canada,Grocery,3
13842,24,529,67,366.88,24580.96,331,USA,Books,10
11240,26,476,116,228.78,26538.48,142,Canada,Books,21
13576,24,316,69,250.78,17303.82,3,Canada,Home,4
13173,50,1186,16,373.41,5974.56,266,USA,Sports,20
12073,27,619,24,41.72,1001.28,29,Canada,Fashion,17
12437,64,1133,89,498.63,44378.07,35,USA,Books,6
12493,53,225,70,157.53,11027.1,260,India,Home,20
11616,28,626,32,469.28,15016.96,125,Germany,Fashion,17
13963,63,443,34,287.75,9783.5,351,UK,Sports,22
14353,35,1188,22,278.16,6119.52,92,UK,Books,20
12227,41,1245,90,107.59,9683.1,192,USA,Sports,12
13274,30,89,51,383.35,19550.85,255,India,Home,23
10138,25,191,106,325.71,34525.26,229,Canada,Fashion,19
12084,37,401,80,325.85,26068.0,273,Canada,Fashion,22
12115,35,957,23,273.48,6290.04,241,Germany,Home,16
10033,37,436,101,184.16,18600.16,84,France,Electronics,18
12877,19,670,1,397.17,397.17,105,Germany,Books,15
13972,49,768,11,405.41,4459.51,89,UK,Fashion,14
14604,60,960,76,42.09,3198.84,24,UK,Books,24
10973,22,630,51,400.69,20435.19,310,USA,Books,9
13708,18,639,25,331.04,8276.0,186,UK,Sports,8
13129,25,1154,47,161.02,7567.94,222,USA,Sports,6
14017,62,631,12,402.18,4826.16,297,UK,Books,4
13541,26,663,116,309.11,35856.76,185,France,Fashion,21
14319,38,1098,63,401.3,25281.9,233,Germany,Electronics,8
14090,24,790,12,383.44,4601.28,61,Germany,Books,16
14261,58,962,70,359.47,25162.9,61,Canada,Books,1
11439,52,430,83,432.98,35937.34,101,Canada,Grocery,0
12119,26,282,22,41.83,920.26,172,India,Electronics,10
13258,40,831,67,390.52,26164.84,42,UK,Electronics,2
14255,32,915,83,335.21,27822.43,156,France,Grocery,16
11402,66,1296,71,47.52,3373.92,182,UK,Electronics,20
14445,60,589,116,307.7,35693.2,2,France,Electronics,1
14837,67,376,38,326.54,12408.52,83,USA,Home,1
12788,49,644,109,464.81,50664.29,272,Canada,Electronics,1
13842,48,273,39,377.3,14714.7,130,USA,Books,3
13699,51,716,107,476.8,51017.6,15,UK,Fashion,2
11073,64,57,82,318.24,26095.68,148,Canada,Books,7
12535,48,648,68,328.84,22361.12,244,UK,Books,14
11755,37,1411,107,414.5,44351.5,141,UK,Sports,14
10636,58,563,54,491.59,26545.86,336,USA,Electronics,11
10105,29,1181,26,65.22,1695.72,8,India,Books,5
11924,26,139,11,135.79,1493.69,232,USA,Books,17
13065,62,1424,92,251.06,23097.52,242,France,Sports,17
14175,33,887,43,447.14,19227.02,257,UK,Fashion,5
13068,43,1492,81,137.64,11148.84,71,Germany,Sports,22
14316,33,256,91,481.56,43821.96,46,Germany,Fashion,0
13663,63,1000,85,368.3,31305.5,279,Germany,Fashion,3
11767,31,1080,52,255.45,13283.4,243,Germany,Home,11
14285,53,522,20,443.86,8877.2,359,Canada,Fashion,15
14953,42,416,43,288.9,12422.7,203,Germany,Sports,10
14631,43,701,97,334.38,32434.86,247,Canada,Fashion,18
11227,38,1020,6,148.47,890.82,279,India,Sports,9
11052,28,1371,45,316.33,14234.85,18,Canada,Fashion,3
12809,35,921,94,360.57,33893.58,226,India,Sports,11
10216,33,378,17,247.54,4208.18,3,UK,Sports,3
12947,45,1291,41,50.57,2073.37,330,India,Books,16
14732,68,1262,42,416.89,17509.38,346,France,Grocery,24
11991,63,1283,63,487.69,30724.47,6,India,Books,13
13356,47,807,20,21.13,422.6,170,USA,Books,7
11451,36,801,80,341.96,27356.8,120,Canada,Fashion,24
11206,33,1005,36,444.8,16012.8,124,France,Home,24
14587,30,352,118,215.64,25445.52,162,USA,Fashion,19
13560,56,794,40,94.39,3775.6,56,UK,Sports,13
12392,67,965,84,219.25,18417.0,282,France,Home,9
13964,42,1409,33,226.56,7476.48,323,Germany,Fashion,8
14937,63,272,3,84.7,254.1,225,Germany,Fashion,11
10835,21,1232,19,498.89,9478.91,254,UK,Books,15
11965,22,1258,29,401.09,11631.61,55,Canada,Electronics,9
12876,27,71,28,95.68,2679.04,283,Germany,Electronics,0
10989,34,489,43,454.65,19549.95,341,France,Books,20
12747,44,640,4,266.12,1064.48,163,India,Fashion,24
10355,47,780,60,55.3,3318.0,158,USA,Home,7
14651,54,880,106,268.09,28417.54,136,Germany,Grocery,8
12098,65,272,14,27.34,382.76,22,UK,Sports,24
10533,66,825,94,370.53,34829.82,92,France,Home,1
10184,52,309,93,169.99,15809.07,212,Germany,Books,20
11643,57,1386,42,452.13,18989.46,293,Canada,Grocery,19
13617,63,671,109,273.0,29757.0,350,Germany,Sports,7
14714,41,819,13,31.32,407.16,352,France,Books,1
10853,40,1040,18,241.9,4354.2,21,France,Grocery,5
12766,51,1053,77,365.86,28171.22,148,Germany,Books,8
14912,67,1239,77,341.57,26300.89,242,UK,Home,19
14047,42,48,70,308.07,21564.9,214,UK,Home,20
13886,44,149,50,228.11,11405.5,127,France,Sports,0
14009,25,1301,1,356.54,356.54,295,Germany,Books,18
14111,66,360,73,374.46,27335.58,209,UK,Sports,15
14770,45,858,98,489.45,47966.1,353,India,Grocery,16
14394,40,1491,63,470.02,29611.26,159,India,Electronics,9
10443,40,941,28,105.03,2940.84,256,India,Grocery,0
12881,59,1166,49,62.11,3043.39,320,India,Home,22
14684,58,451,54,15.95,861.3,47,USA,Home,18
11993,57,1390,43,473.16,20345.88,285,France,Grocery,23
11787,32,575,66,143.83,9492.78,364,UK,Fashion,15
13617,32,1004,77,54.28,4179.56,5,Canada,Sports,4
12325,24,52,85,406.81,34578.85,336,France,Home,9
14841,19,433,72,377.52,27181.44,318,Canada,Sports,9
11747,57,889,2,410.35,820.7,181,Canada,Sports,5
11374,33,1012,24,30.92,742.08,23,India,Books,19
11616,68,524,29,460.87,13365.23,251,Canada,Grocery,14
14792,52,466,106,104.49,11075.94,66,France,Home,13
14458,32,964,118,275.59,32519.62,87,Canada,Electronics,6
11075,69,439,32,30.19,966.08,157,Germany,Books,22
12406,69,742,54,496.95,26835.3,86,France,Grocery,18
10353,20,298,75,52.75,3956.25,94,USA,Fashion,23
10458,46,171,50,280.62,14031.0,66,Canada,Books,24
11693,68,1296,33,183.36,6050.88,332,UK,Grocery,1
11310,20,474,94,423.13,39774.22,334,Canada,Grocery,18
10587,44,965,106,470.82,49906.92,137,India,Home,1
14415,62,1240,34,435.76,14815.84,314,Canada,Fashion,10
10726,32,1456,119,175.79,20919.01,79,Canada,Books,22
12351,63,958,80,344.58,27566.4,131,UK,Sports,12
13477,50,736,13,395.37,5139.81,61,France,Electronics,21
14728,54,1373,62,199.01,12338.62,114,France,Fashion,22
11810,46,500,46,178.23,8198.58,280,USA,Electronics,1
13755,41,996,60,115.31,6918.6,219,Canada,Grocery,21
14069,39,504,48,236.7,11361.6,303,USA,Books,13
11851,66,184,60,122.89,7373.4,180,Germany,Books,15
14391,49,1086,33,474.2,15648.6,285,USA,Electronics,4
13261,60,1316,92,37.05,3408.6,76,France,Sports,23
14475,62,273,34,269.62,9167.08,107,USA,Books,11
10410,47,529,23,313.13,7201.99,223,Canada,Sports,9
11121,18,875,2,306.82,613.64,237,Canada,Grocery,0
14971,66,126,71,13.09,929.39,129,France,Sports,13
14396,18,636,44,260.35,11455.4,88,USA,Home,12
14528,37,1291,15,29.74,446.1,261,UK,Fashion,5
11665,38,843,111,439.55,48790.05,128,France,Grocery,6
10067,48,891,18,483.86,8709.48,60,France,Home,14
13176,26,966,32,396.7,12694.4,50,USA,Sports,4
12218,22,1244,25,398.32,9958.0,58,Canada,Sports,17
12575,37,807,92,96.28,8857.76,224,Canada,Home,6
11186,23,358,59,355.12,20952.08,299,Germany,Sports,2
13290,53,708,52,191.29,9947.08,206,France,Fashion,15
13922,46,995,96,135.29,12987.84,29,France,Grocery,16
10650,58,1452,10,412.03,4120.3,17,India,Electronics,17
12130,40,377,115,62.49,7186.35,32,Germany,Books,7
14023,43,110,55,43.11,2371.05,361,USA,Grocery,5
10689,19,1423,11,290.87,3199.57,138,Canada,Home,22
10144,64,591,97,43.74,4242.78,48,India,Books,21
11995,21,1274,23,114.16,2625.68,122,France,Fashion,8
10303,25,873,114,95.56,10893.84,273,India,Sports,24
14356,32,1265,74,63.39,4690.86,172,India,Home,7
11220,42,760,82,49.48,4057.36,347,USA,Fashion,4
13178,38,905,95,240.87,22882.65,119,UK,Home,20
13947,28,957,104,40.96,4259.84,37,UK,Electronics,19
11258,61,331,33,269.1,8880.3,110,Canada,Books,21
13339,44,443,57,312.77,17827.89,120,Canada,Sports,17
10528,30,532,103,428.33,44117.99,230,India,Home,24
13193,69,294,64,191.0,12224.0,6,Canada,Electronics,0
11900,22,951,1,471.94,471.94,248,France,Sports,6
10512,47,568,20,307.03,6140.6,82,India,Fashion,2
13226,42,929,53,346.64,18371.92,220,Germany,Home,24
14177,30,109,61,373.03,22754.83,98,USA,Fashion,4
10615,19,341,64,255.02,16321.28,152,Canada,Sports,2
11842,59,558,94,447.27,42043.38,274,USA,Fashion,19
11106,68,1281,90,388.77,34989.3,9,USA,Electronics,19
12775,28,1470,1,236.75,236.75,20,France,Books,3
12630,67,1132,115,293.29,33728.35,135,Canada,Grocery,22
10895,36,378,57,129.69,7392.33,245,UK,Sports,21
11876,54,413,111,287.74,31939.14,169,USA,Electronics,17
10046,54,950,60,167.5,10050.0,99,Canada,Sports,19
14126,29,616,37,308.7,11421.9,75,UK,Fashion,21
13931,48,302,16,141.28,2260.48,304,India,Books,3
13338,31,1149,2,50.22,100.44,328,Canada,Sports,17
11890,31,751,105,424.3,44551.5,251,UK,Home,23
12546,47,392,96,294.8,28300.8,277,Canada,Books,1
12450,65,1480,81,29.29,2372.49,20,UK,Books,10
12238,41,484,44,162.89,7167.16,181,Canada,Books,12
11098,30,1302,88,226.6,19940.8,31,Germany,Fashion,12
10665,62,1357,93,246.21,22897.53,232,India,Fashion,3
12318,64,1183,40,245.43,9817.2,198,India,Fashion,14
14618,67,50,58,27.45,1592.1,200,UK,Home,10
14883,54,1370,16,315.64,5050.24,45,France,Grocery,21
13485,47,1194,99,307.58,30450.42,257,Canada,Home,18
13407,37,1498,84,101.07,8489.88,314,France,Home,9
14287,60,961,19,227.23,4317.37,140,UK,Fashion,16
11284,33,610,109,466.47,50845.23,246,Canada,Sports,5
12193,68,299,29,252.75,7329.75,207,Germany,Electronics,8
14693,60,257,66,396.82,26190.12,11,Canada,Grocery,10
14066,59,1223,17,193.0,3281.0,117,Canada,Books,24
14852,59,731,3,317.65,952.95,82,Canada,Books,10
13317,50,144,12,487.03,5844.36,170,USA,Sports,22
13349,68,1429,117,242.2,28337.4,77,Canada,Fashion,15
13769,67,287,49,157.8,7732.2,111,Canada,Home,11
14169,52,138,19,262.88,4994.72,17,Germany,Home,14
13385,66,817,74,252.53,18687.22,363,India,Books,3
14174,65,110,6,455.76,2734.56,37,USA,Books,12
14249,20,163,8,270.24,2161.92,136,India,Fashion,21
14275,68,554,54,155.59,8401.86,306,Canada,Electronics,1
13798,41,509,99,190.65,18874.35,261,Germany,Books,2
13783,37,1292,39,205.79,8025.81,284,Germany,Grocery,10
11096,36,495,22,360.93,7940.46,238,France,Books,24
13790,66,212,99,228.43,22614.57,91,USA,Books,15
10148,27,1112,80,110.21,8816.8,70,USA,Grocery,4
14534,32,507,6,302.37,1814.22,207,USA,Electronics,20
10475,23,1428,68,424.95,28896.6,64,Canada,Sports,17
11537,59,823,89,91.13,8110.57,9,France,Home,2
14900,37,1434,61,188.45,11495.45,298,India,Fashion,15
10120,55,1471,9,402.85,3625.65,167,USA,Grocery,13
12541,40,242,51,255.55,13033.05,2,Canada,Electronics,19
14400,43,1072,16,106.22,1699.52,288,France,Home,16
12166,42,575,41,181.03,7422.23,190,India,Books,8
11502,40,772,72,404.38,29115.36,273,Germany,Books,14
13464,68,1441,36,379.36,13656.96,323,Canada,Sports,18
14816,19,1222,100,236.5,23650.0,53,India,Sports,14
13869,45,1171,48,408.57,19611.36,254,Canada,Electronics,12
11263,51,1406,103,218.92,22548.76,151,Canada,Fashion,7
13026,65,1230,45,290.66,13079.7,23,UK,Electronics,23
10786,67,273,34,120.65,4102.1,293,UK,Home,6
10734,34,857,33,100.57,3318.81,182,USA,Sports,15
12278,59,911,59,367.62,21689.58,176,India,Grocery,19
13794,44,1172,16,333.42,5334.72,241,USA,Electronics,3
13256,49,897,119,298.36,35504.84,91,India,Books,0
12810,46,1403,65,481.75,31313.75,225,USA,Grocery,4
14176,66,135,117,111.16,13005.72,45,USA,Electronics,1
14495,53,171,113,21.23,2398.99,324,USA,Grocery,13
12669,35,248,42,72.62,3050.04,270,France,Books,24
11528,55,367,100,17.18,1718.0,40,Germany,Home,10
10461,46,1380,100,54.31,5431.0,163,USA,Fashion,24
12947,46,400,42,17.66,741.72,255,Germany,Electronics,2
13985,65,1280,79,192.29,15190.91,116,Germany,Electronics,2
10272,34,305,12,493.65,5923.8,197,France,Electronics,8
13197,37,1186,87,387.73,33732.51,155,Germany,Fashion,1
11055,26,635,86,474.09,40771.74,183,Germany,Sports,18
14293,35,540,67,281.9,18887.3,307,Canada,Electronics,20
11844,64,428,24,71.84,1724.16,248,USA,Fashion,20
10964,42,605,115,461.68,53093.2,315,Germany,Home,7
14314,26,576,113,192.43,21744.59,30,France,Home,13
11754,34,274,62,102.77,6371.74,363,France,Home,1
13017,62,953,6,95.78,574.68,142,Canada,Books,0
12359,62,334,60,490.81,29448.6,189,France,Home,8
14750,65,676,100,343.95,34395.0,152,Canada,Electronics,24
14230,64,1329,105,251.21,26377.05,127,India,Home,9
10982,67,567,33,325.59,10744.47,72,Canada,Home,7
11224,46,894,28,350.17,9804.76,232,Canada,Books,9
12836,43,541,116,378.42,43896.72,33,Canada,Electronics,13
12897,47,80,104,212.67,22117.68,213,Canada,Fashion,19
14561,65,670,31,173.85,5389.35,91,Germany,Fashion,16
13184,48,350,28,306.27,8575.56,261,UK,Books,20
11470,63,901,34,218.04,7413.36,192,USA,Sports,22
10837,59,1105,38,491.79,18688.02,223,Germany,Fashion,24
13411,52,322,60,86.72,5203.2,183,USA,Home,3
14454,49,1407,101,364.25,36789.25,115,USA,Sports,12
14103,43,1045,44,311.83,13720.52,117,Canada,Sports,18
13781,37,549,85,14.61,1241.85,279,India,Fashion,6
13082,44,141,73,105.01,7665.73,69,France,Fashion,16
14015,35,1197,40,182.31,7292.4,150,USA,Fashion,0
13097,69,1478,25,336.42,8410.5,71,France,Fashion,18
13095,45,1358,114,66.84,7619.76,256,USA,Home,3
13644,33,1048,85,147.01,12495.85,308,India,Sports,24
10671,20,741,113,280.15,31656.95,23,UK,Sports,14
14488,51,556,19,78.39,1489.41,156,Canada,Books,23
13276,65,1019,44,479.86,21113.84,229,USA,Grocery,21
11741,20,470,66,428.07,28252.62,29,India,Home,4
10500,49,186,62,386.42,23958.04,33,France,Sports,22
14012,63,31,90,145.47,13092.3,186,India,Books,14
10881,31,331,116,343.41,39835.56,35,Canada,Grocery,6
14375,37,244,11,377.84,4156.24,278,USA,Grocery,24
14801,33,526,45,254.68,11460.6,152,India,Books,17
13772,65,88,85,91.38,7767.3,322,India,Grocery,23
12409,32,483,111,238.48,26471.28,242,Germany,Home,23
13823,46,991,62,422.08,26168.96,204,Germany,Electronics,19
10992,46,138,5,480.43,2402.15,209,Germany,Sports,17
10554,30,219,27,91.85,2479.95,308,France,Fashion,12
11524,67,407,47,88.5,4159.5,68,USA,Home,15
11802,69,1436,4,391.54,1566.16,223,France,Fashion,22
11346,49,879,90,367.01,33030.9,77,UK,Grocery,12
14106,50,1140,50,243.81,12190.5,295,USA,Grocery,7
14738,19,409,49,310.66,15222.34,132,Germany,Fashion,7
14569,36,80,114,181.46,20686.44,33,India,Fashion,2
11550,47,953,109,41.71,4546.39,137,Germany,Sports,11
12589,28,1195,84,159.56,13403.04,163,India,Sports,4
12880,41,61,98,93.55,9167.9,159,India,Grocery,12
13479,42,1243,97,432.77,41978.69,301,UK,Fashion,15
11076,69,599,11,318.27,3500.97,13,Germany,Electronics,23
10266,66,1065,58,475.15,27558.7,222,India,Grocery,4
13112,36,939,39,330.54,12891.06,17,USA,Sports,10
14232,34,643,69,40.02,2761.38,48,India,Electronics,3
14191,20,650,76,467.38,35520.88,178,UK,Sports,22
12598,64,929,13,284.08,3693.04,310,Canada,Home,21
14656,68,1048,20,48.13,962.6,255,UK,Electronics,5
11468,39,336,34,220.41,7493.94,24,Germany,Fashion,3
14866,52,704,54,15.56,840.24,143,Germany,Home,11
11027,39,398,90,162.66,14639.4,114,UK,Sports,16
13492,34,823,110,343.02,37732.2,94,India,Home,16
14254,38,416,115,266.72,30672.8,237,Canada,Sports,19
14964,21,1276,18,420.66,7571.88,176,USA,Home,8
12938,64,623,36,98.42,3543.12,63,France,Books,5
13462,51,227,106,83.52,8853.12,86,Canada,Electronics,5
13447,60,422,60,260.36,15621.6,330,India,Fashion,16
14777,57,83,49,420.41,20600.09,357,France,Fashion,7
12770,21,1105,109,182.63,19906.67,272,Germany,Home,12
14620,37,993,110,391.35,43048.5,250,Germany,Electronics,0
12546,61,423,11,326.1,3587.1,83,UK,Grocery,2
10261,25,119,85,413.32,35132.2,41,India,Home,10
10095,58,1022,104,50.21,5221.84,120,Germany,Grocery,4
10826,47,335,85,348.94,29659.9,62,France,Electronics,20
10801,44,638,45,373.16,16792.2,124,USA,Sports,5
13408,67,75,92,94.46,8690.32,253,France,Home,0
12553,43,1351,51,477.54,24354.54,30,Germany,Books,15
11201,19,932,24,185.42,4450.08,118,France,Home,18
13401,28,685,109,70.64,7699.76,83,Canada,Sports,2
12211,22,822,30,266.02,7980.6,118,India,Grocery,17
14249,47,1383,83,142.01,11786.83,87,India,Grocery,0
10140,33,1289,84,140.71,11819.64,248,India,Electronics,2
12781,19,1143,29,146.07,4236.03,53,USA,Fashion,8
13082,44,200,80,35.45,2836.0,226,Germany,Sports,7
14580,29,747,7,104.85,733.95,41,France,Sports,15
13062,30,1288,105,470.36,49387.8,222,Germany,Grocery,5
13078,56,972,35,115.31,4035.85,101,Germany,Books,0
10065,18,312,81,158.48,12836.88,280,Germany,Grocery,14
13992,18,1102,21,205.08,4306.68,263,France,Fashion,11
11623,24,1486,108,456.41,49292.28,199,UK,Electronics,6
11386,22,477,90,25.81,2322.9,93,Canada,Books,0
13796,27,1177,112,126.05,14117.6,23,France,Home,19
13708,49,836,104,54.77,5696.08,248,India,Grocery,24
14914,58,1361,25,329.01,8225.25,138,UK,Fashion,16
13706,55,693,60,356.58,21394.8,317,India,Home,9
12966,45,1392,29,143.22,4153.38,5,Canada,Books,20
10098,30,1052,89,379.23,33751.47,198,UK,Books,8
13605,68,757,50,308.61,15430.5,164,USA,Home,13
13571,32,1355,100,78.36,7836.0,241,India,Fashion,7
12766,30,651,32,141.82,4538.24,337,Canada,Home,16
11045,40,720,48,127.94,6141.12,44,Germany,Electronics,15
12666,48,1395,10,31.3,313.0,91,France,Books,4
11583,50,354,117,478.98,56040.66,178,UK,Sports,24
14209,62,1333,63,216.21,13621.23,271,UK,Electronics,2
12628,53,526,110,323.52,35587.2,25,USA,Fashion,3
13209,47,187,69,339.58,23431.02,237,Canada,Electronics,22
10532,67,876,27,88.32,2384.64,75,India,Books,0
10778,28,43,11,363.08,3993.88,57,India,Home,11
13187,36,708,22,177.95,3914.9,70,France,Home,9
10726,64,634,22,424.88,9347.36,100,France,Electronics,4
13121,32,1067,33,404.54,13349.82,192,UK,Sports,20
14094,33,755,68,223.37,15189.16,317,UK,Grocery,1
10885,49,55,12,430.51,5166.12,283,USA,Books,14
12737,44,690,35,478.87,16760.45,47,Germany,Fashion,18
13370,67,980,15,256.21,3843.15,122,France,Books,10
10008,20,504,9,200.11,1800.99,157,UK,Books,3
10131,47,518,46,499.28,22966.88,50,Germany,Fashion,12
12824,41,1210,5,113.7,568.5,53,UK,Home,24
10712,19,1177,95,349.57,33209.15,234,India,Grocery,6
13789,55,682,109,40.84,4451.56,354,India,Grocery,7
13405,50,343,88,56.15,4941.2,262,India,Sports,5
11258,44,1445,73,137.27,10020.71,334,Germany,Sports,2
14198,56,221,64,117.92,7546.88,111,France,Grocery,23
10410,19,1218,71,243.79,17309.09,232,India,Grocery,11
10122,31,1254,119,19.27,2293.13,278,USA,Grocery,13
12782,52,1408,80,459.84,36787.2,307,France,Fashion,11
13053,61,1364,60,380.91,22854.6,289,USA,Grocery,17
11281,42,1436,60,461.51,27690.6,180,India,Books,16
10647,25,881,69,116.59,8044.71,334,UK,Sports,7
13013,63,1437,21,271.49,5701.29,242,UK,Home,14
12993,63,568,116,11.93,1383.88,145,UK,Grocery,4
13686,67,236,49,417.49,20457.01,1,USA,Home,21
